NAME,ROW,COL,RAD,SET
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4492.png,54,194,37,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4493.png,115,106,49,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4494.png,158,96,58,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4495.png,50,94,25,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4496.png,138,110,57,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4497.png,91,145,58,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4498.png,185,38,14,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4499.png,57,155,98,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4500.png,143,7,55,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4501.png,53,189,17,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4502.png,121,122,28,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4503.png,140,129,28,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4504.png,96,105,68,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4505.png,183,44,39,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4506.png,82,25,29,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4507.png,51,170,82,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4508.png,33,106,19,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4509.png,163,55,40,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4510.png,169,60,75,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4511.png,153,36,89,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4512.png,94,196,23,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4513.png,122,52,27,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4514.png,64,59,45,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4515.png,56,166,24,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4516.png,6,198,94,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4517.png,183,110,69,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4518.png,141,21,65,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4519.png,31,167,72,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4520.png,155,5,80,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4521.png,58,74,95,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4522.png,53,27,62,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4523.png,36,115,60,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4524.png,53,98,38,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4525.png,197,161,27,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4526.png,152,171,76,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4527.png,108,138,57,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4528.png,100,101,77,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4529.png,58,173,28,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4530.png,35,58,67,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4531.png,105,56,26,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4532.png,42,96,11,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4533.png,37,192,40,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4534.png,58,104,19,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4535.png,164,108,62,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4536.png,73,86,23,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4537.png,132,13,45,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4538.png,143,169,37,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4539.png,93,54,13,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4540.png,145,99,38,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4541.png,62,145,18,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4542.png,86,158,29,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4543.png,196,183,15,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4544.png,41,118,66,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4545.png,107,49,50,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4546.png,19,191,37,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4547.png,39,85,11,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4548.png,169,125,98,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4549.png,151,174,11,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4550.png,183,173,81,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4551.png,29,25,51,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4552.png,190,139,56,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4553.png,21,170,69,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4554.png,184,27,66,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4555.png,124,159,34,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4556.png,196,46,20,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4557.png,137,99,57,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4558.png,76,36,67,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4559.png,95,136,37,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4560.png,75,56,31,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4561.png,50,16,76,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4562.png,49,172,59,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4563.png,136,65,44,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4564.png,63,90,94,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4565.png,122,171,55,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4566.png,149,89,59,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4567.png,72,152,57,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4568.png,84,22,47,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4569.png,77,144,32,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4570.png,188,78,53,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4571.png,41,109,87,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4572.png,52,74,22,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4573.png,0,81,85,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4574.png,31,18,72,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4575.png,1,87,65,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4576.png,195,100,61,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4577.png,132,19,29,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4578.png,186,18,76,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4579.png,64,13,97,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4580.png,154,87,37,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4581.png,96,134,33,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4582.png,24,68,86,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4583.png,122,73,14,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4584.png,113,122,92,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4585.png,79,74,64,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4586.png,79,41,40,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4587.png,112,65,94,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4588.png,85,131,46,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4589.png,114,33,47,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4590.png,92,130,72,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4591.png,63,53,42,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4592.png,137,31,87,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4593.png,105,73,35,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4594.png,85,149,91,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4595.png,44,101,21,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4596.png,28,87,23,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4597.png,140,17,40,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4598.png,12,79,17,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4599.png,181,146,48,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4600.png,42,120,67,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4601.png,44,101,46,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4602.png,13,59,43,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4603.png,59,97,67,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4604.png,47,147,90,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4605.png,115,5,13,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4606.png,94,24,26,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4607.png,65,136,88,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4608.png,71,158,66,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4609.png,133,174,28,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4610.png,1,149,49,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4611.png,151,157,97,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4612.png,90,20,57,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4613.png,144,151,22,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4614.png,145,181,83,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4615.png,142,102,91,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4616.png,193,30,38,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4617.png,153,10,62,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4618.png,195,77,92,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4619.png,142,83,23,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4620.png,192,132,55,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4621.png,39,23,50,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4622.png,29,162,72,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4623.png,68,84,58,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4624.png,113,5,19,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4625.png,11,190,36,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4626.png,149,140,88,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4627.png,12,20,65,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4628.png,115,142,38,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4629.png,143,8,81,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4630.png,18,98,57,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4631.png,75,31,17,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4632.png,147,165,18,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4633.png,182,106,33,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4634.png,3,76,26,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4635.png,50,184,90,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4636.png,66,72,26,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4637.png,6,93,15,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4638.png,171,161,89,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4639.png,81,182,71,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4640.png,153,90,70,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4641.png,117,58,34,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4642.png,137,10,54,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4643.png,95,135,88,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4644.png,93,108,48,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4645.png,81,37,35,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4646.png,100,2,65,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4647.png,60,174,22,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4648.png,129,114,45,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4649.png,22,54,10,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4650.png,76,136,11,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4651.png,101,70,89,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4652.png,180,12,69,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4653.png,179,122,71,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4654.png,47,54,97,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4655.png,132,141,26,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4656.png,101,149,59,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4657.png,77,0,84,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4658.png,131,185,45,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4659.png,69,76,51,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4660.png,101,43,65,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4661.png,193,142,98,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4662.png,146,25,93,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4663.png,129,159,24,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4664.png,164,115,22,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4665.png,107,113,61,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4666.png,90,88,55,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4667.png,90,137,12,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4668.png,13,105,95,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4669.png,79,62,95,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4670.png,51,110,93,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4671.png,101,45,18,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4672.png,189,102,29,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4673.png,105,141,65,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4674.png,90,62,16,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4675.png,35,126,15,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4676.png,178,34,75,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4677.png,81,61,49,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4678.png,96,59,73,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4679.png,60,69,86,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4680.png,197,73,99,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4681.png,10,58,62,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4682.png,173,116,20,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4683.png,37,138,93,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4684.png,147,173,19,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4685.png,72,70,25,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4686.png,139,186,92,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4687.png,169,41,23,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4688.png,134,14,12,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4689.png,62,52,97,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4690.png,125,118,36,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4691.png,182,106,24,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4692.png,146,113,38,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4693.png,141,184,26,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4694.png,34,70,63,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4695.png,122,19,59,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4696.png,144,152,43,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4697.png,107,101,79,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4698.png,55,40,94,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4699.png,190,107,98,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4700.png,8,195,96,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4701.png,26,179,27,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4702.png,75,27,36,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4703.png,112,86,86,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4704.png,161,19,32,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4705.png,187,12,60,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4706.png,27,90,18,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4707.png,173,152,78,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4708.png,121,130,44,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4709.png,135,126,21,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4710.png,135,146,36,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4711.png,156,64,83,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4712.png,133,32,93,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4713.png,7,56,75,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4714.png,169,152,23,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4715.png,176,47,45,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4716.png,46,150,82,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4717.png,79,90,33,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4718.png,77,77,43,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4719.png,146,27,23,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4720.png,111,188,77,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4721.png,188,34,44,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4722.png,67,58,61,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4723.png,121,58,63,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4724.png,88,64,53,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4725.png,163,191,73,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4726.png,197,77,48,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4727.png,170,63,68,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4728.png,31,119,51,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4729.png,125,18,84,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4730.png,114,67,50,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4731.png,173,65,74,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4732.png,103,122,44,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4733.png,23,42,98,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4734.png,5,24,27,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4735.png,81,25,89,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4736.png,146,66,55,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4737.png,53,156,23,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4738.png,147,178,91,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4739.png,157,6,55,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4740.png,88,90,65,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4741.png,174,192,86,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4742.png,172,186,48,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4743.png,168,99,59,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4744.png,184,77,66,train
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/4745.png,146,190,14,train
