NAME,ROW,COL,RAD
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/526.npy,151,49,35
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/527.npy,130,148,17
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/528.npy,3,111,19
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/529.npy,83,109,39
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/530.npy,32,56,54
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/531.npy,102,40,13
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/532.npy,57,39,56
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/533.npy,127,81,37
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/534.npy,150,183,43
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/535.npy,109,48,67
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/536.npy,33,89,78
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/537.npy,100,44,66
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/538.npy,31,181,73
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/539.npy,49,103,93
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/540.npy,165,180,11
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/541.npy,108,95,73
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/542.npy,193,127,43
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/543.npy,176,94,72
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/544.npy,45,71,84
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/545.npy,13,191,64
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/546.npy,13,144,35
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/547.npy,54,78,85
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/548.npy,127,145,11
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/549.npy,165,33,42
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/550.npy,47,20,30
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/551.npy,92,103,69
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/552.npy,28,104,68
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/553.npy,72,120,46
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/554.npy,42,164,81
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/555.npy,139,72,35
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/556.npy,60,84,49
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/557.npy,11,119,54
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/558.npy,110,160,58
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/559.npy,159,124,58
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/560.npy,77,38,16
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/561.npy,177,39,41
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/562.npy,136,84,29
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/563.npy,189,162,27
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/564.npy,142,177,77
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/565.npy,21,84,30
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/566.npy,11,106,46
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/567.npy,128,189,92
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/568.npy,169,42,24
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/569.npy,4,40,54
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/570.npy,191,39,97
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/571.npy,16,155,43
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/572.npy,115,83,17
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/573.npy,177,64,47
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/574.npy,20,81,69
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/575.npy,73,110,45
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/576.npy,117,29,74
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/577.npy,4,159,82
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/578.npy,130,52,37
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/579.npy,76,82,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/580.npy,163,122,71
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/581.npy,119,137,27
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/582.npy,156,60,60
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/583.npy,26,94,40
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/584.npy,116,150,37
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/585.npy,106,24,96
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/586.npy,194,134,33
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/587.npy,44,66,89
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/588.npy,63,94,86
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/589.npy,85,64,20
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/590.npy,153,90,67
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/591.npy,60,123,44
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/592.npy,194,41,38
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/593.npy,11,70,32
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/594.npy,8,198,17
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/595.npy,30,1,11
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/596.npy,164,6,11
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/597.npy,186,95,90
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/598.npy,61,130,73
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/599.npy,199,11,22
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/600.npy,110,147,21
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/601.npy,137,177,31
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/602.npy,170,189,16
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/603.npy,27,36,72
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/604.npy,69,134,84
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/605.npy,91,127,92
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/606.npy,49,158,36
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/607.npy,79,183,60
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/608.npy,194,141,65
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/609.npy,57,21,91
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/610.npy,54,35,69
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/611.npy,179,98,30
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/612.npy,32,136,76
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/613.npy,174,35,80
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/614.npy,33,125,81
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/615.npy,43,143,99
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/616.npy,124,61,79
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/617.npy,35,161,64
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/618.npy,99,124,45
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/619.npy,122,91,32
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/620.npy,31,150,64
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/621.npy,81,154,33
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/622.npy,135,191,95
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/623.npy,118,26,74
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/624.npy,103,118,41
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/625.npy,46,172,49
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/626.npy,74,186,41
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/627.npy,172,176,32
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/628.npy,67,71,15
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/629.npy,38,167,54
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/630.npy,173,39,39
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/631.npy,62,49,98
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/632.npy,192,42,90
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/633.npy,190,36,83
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/634.npy,81,48,99
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/635.npy,2,191,79
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/636.npy,100,97,38
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/637.npy,124,124,37
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/638.npy,158,198,45
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/639.npy,177,53,16
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/640.npy,8,193,65
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/641.npy,29,88,79
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/642.npy,29,65,14
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/643.npy,128,34,82
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/644.npy,93,127,22
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/645.npy,61,82,70
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/646.npy,38,7,70
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/647.npy,143,198,90
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/648.npy,90,33,18
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/649.npy,183,158,76
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/650.npy,169,65,75
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/651.npy,98,77,45
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/652.npy,165,172,69
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/653.npy,26,39,31
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/654.npy,133,88,32
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/655.npy,161,37,22
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/656.npy,116,63,21
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/657.npy,12,90,42
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/658.npy,175,4,89
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/659.npy,62,4,72
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/660.npy,95,185,18
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/661.npy,84,99,46
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/662.npy,96,172,20
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/663.npy,109,86,17
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/664.npy,188,130,78
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/665.npy,50,91,27
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/666.npy,145,33,60
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/667.npy,60,123,44
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/668.npy,80,189,50
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/669.npy,163,190,24
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/670.npy,99,70,24
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/671.npy,167,97,87
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/672.npy,87,4,26
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/673.npy,121,142,59
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/674.npy,78,95,24
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/675.npy,192,128,21
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/676.npy,155,187,93
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/677.npy,19,38,31
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/678.npy,167,128,53
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/679.npy,21,172,32
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/680.npy,37,31,52
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/681.npy,21,151,47
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/682.npy,142,170,80
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/683.npy,166,67,32
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/684.npy,169,196,57
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/685.npy,84,115,81
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/686.npy,47,177,37
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/687.npy,22,97,96
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/688.npy,165,122,98
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/689.npy,195,120,18
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/690.npy,176,84,51
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/691.npy,116,145,31
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/692.npy,138,184,80
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/693.npy,0,4,83
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/694.npy,117,184,96
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/695.npy,83,85,49
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/696.npy,70,192,20
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/697.npy,131,53,82
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/698.npy,51,78,46
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/699.npy,42,102,96
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/700.npy,168,89,80
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/701.npy,101,24,45
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/702.npy,116,36,35
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/703.npy,35,199,25
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/704.npy,13,53,52
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/705.npy,21,111,33
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/706.npy,113,194,39
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/707.npy,170,141,15
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/708.npy,152,30,94
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/709.npy,88,141,42
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/710.npy,145,22,37
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/711.npy,1,99,18
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/712.npy,23,31,15
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/713.npy,183,55,74
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/714.npy,8,90,72
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/715.npy,52,171,13
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/716.npy,187,38,42
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/717.npy,180,145,45
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/718.npy,176,69,57
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/719.npy,35,175,26
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/720.npy,14,132,42
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/721.npy,21,50,38
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/722.npy,103,132,26
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/723.npy,142,159,36
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/724.npy,82,4,15
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/725.npy,13,99,22
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/726.npy,47,136,94
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/727.npy,21,14,54
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/728.npy,112,169,42
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/729.npy,17,114,32
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/730.npy,19,184,12
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/731.npy,181,136,11
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/732.npy,78,84,63
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/733.npy,100,33,19
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/734.npy,59,143,26
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/735.npy,190,105,39
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/736.npy,106,31,40
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/737.npy,105,58,58
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/738.npy,91,143,34
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/739.npy,143,18,28
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/740.npy,188,106,59
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/741.npy,35,119,65
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/742.npy,35,34,54
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/743.npy,2,197,90
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/744.npy,97,76,76
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/745.npy,101,20,18
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/746.npy,98,166,71
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/747.npy,132,22,44
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/748.npy,54,107,65
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/749.npy,77,72,93
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/750.npy,170,35,79
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/751.npy,191,150,72
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/752.npy,11,131,61
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/753.npy,104,91,85
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/754.npy,71,158,15
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/755.npy,163,120,87
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/756.npy,50,55,71
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/757.npy,75,79,38
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/758.npy,61,141,51
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/759.npy,130,163,17
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/760.npy,176,177,89
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/761.npy,42,11,86
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/762.npy,17,93,11
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/763.npy,145,137,89
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/764.npy,98,199,95
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/765.npy,105,102,97
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/766.npy,104,108,30
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/767.npy,145,35,82
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/768.npy,186,115,30
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/769.npy,151,128,46
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/770.npy,134,196,81
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/771.npy,8,149,59
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/772.npy,123,153,78
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/773.npy,112,65,29
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/774.npy,10,69,90
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/775.npy,107,14,29
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/776.npy,75,49,24
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/777.npy,175,179,48
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/778.npy,46,44,49
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/779.npy,159,108,10
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/780.npy,63,64,69
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/781.npy,172,182,48
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/782.npy,115,123,46
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/783.npy,96,14,64
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/784.npy,140,175,67
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/785.npy,154,105,32
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/786.npy,78,172,47
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/787.npy,22,43,23
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/788.npy,71,39,77
